antecedent_movie,antecedent_rating,consequent_movie,consequent_rating,support,confidence,lift,antecedent_support,consequent_support,zhangs_metric,jaccard,certainty,kulczynski
"Matrix, The (1999)",high,Inception (2010),high,0.00881781497534,0.0966157205240174,1.7269522333736442,0.0912668759029542,0.0559457978378916,0.4632220146023563,0.0637149028077753,0.043080071666417,0.1271146278488297
Inception (2010),high,"Matrix, The (1999)",high,0.00881781497534,0.157613535173642,1.7269522333736445,0.0559457978378916,0.0912668759029542,0.4458909112591863,0.0637149028077753,0.0730100592917338,0.1271146278488297
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,Inception (2010),high,0.0074229063916704,0.1075036075036075,1.9215671535350969,0.0690479748916454,0.0559457978378916,0.5151623549084656,0.0631355932203389,0.0546131880432672,0.1200919640367547
Inception (2010),high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0074229063916704,0.132680320569902,1.9215671535350969,0.0559457978378916,0.0690479748916454,0.5080126082413983,0.0631355932203389,0.0683519063948008,0.1200919640367547
Inception (2010),high,"Shawshank Redemption, The (1994)",high,0.0095650874308772,0.1709706144256456,1.511181481006598,0.0559457978378916,0.1131370497683455,0.3583121701846964,0.0599625234228607,0.0652113887971005,0.1277574340292032
"Shawshank Redemption, The (1994)",high,Inception (2010),high,0.0095650874308772,0.0845442536327608,1.5111814810065978,0.1131370497683455,0.0559457978378916,0.3814186959330411,0.0599625234228607,0.0302932349957999,0.1277574340292032
"Lord of the Rings: The Two Towers, The (2002)",high,Inception (2010),high,0.0074727245553728,0.1220504475183075,2.1815838228272377,0.0612265231903552,0.0559457978378916,0.5769415552253591,0.0681198910081743,0.0700220914530336,0.1278106200191716
Inception (2010),high,"Lord of the Rings: The Two Towers, The (2002)",high,0.0074727245553728,0.1335707925200356,2.1815838228272377,0.0559457978378916,0.0612265231903552,0.5737143359718557,0.0681198910081743,0.0770625407691931,0.1278106200191716
Inception (2010),high,"Lord of the Rings: The Return of the King, The (2003)",high,0.007074179245753,0.126447016918967,1.9479439528890452,0.0559457978378916,0.0649130673043391,0.5154769779627635,0.0621716287215411,0.0658055924674707,0.1177131477534206
"Lord of the Rings: The Return of the King, The (2003)",high,Inception (2010),high,0.007074179245753,0.1089792785878741,1.9479439528890448,0.0649130673043391,0.0559457978378916,0.5204202840913356,0.0621716287215411,0.0561763091870394,0.1177131477534206
Star Wars: Episode IV - A New Hope (1977),high,Fight Club (1999),high,0.0084192696657201,0.1081946222791293,1.342268635975873,0.077815971703283,0.0806057888706222,0.2765095054627683,0.0561275323812686,0.0300076214038993,0.106322280237216
Fight Club (1999),high,Star Wars: Episode IV - A New Hope (1977),high,0.0084192696657201,0.1044499381953028,1.342268635975873,0.0806057888706222,0.077815971703283,0.2773485481236143,0.0561275323812686,0.0288814007559999,0.106322280237216
"Silence of the Lambs, The (1991)",high,Star Wars: Episode IV - A New Hope (1977),high,0.008518905993125,0.0951585976627712,1.222867177263001,0.0895232401733672,0.077815971703283,0.2001695253673689,0.0536386449184441,0.0188060359183624,0.1023168148365072
Star Wars: Episode IV - A New Hope (1977),high,"Silence of the Lambs, The (1991)",high,0.008518905993125,0.1094750320102432,1.222867177263001,0.077815971703283,0.0895232401733672,0.1976283423701601,0.0536386449184441,0.0219135651970679,0.1023168148365072
Forrest Gump (1994),high,Star Wars: Episode IV - A New Hope (1977),high,0.0083196333383151,0.0885941644562334,1.138508747202288,0.0939072385791859,0.077815971703283,0.1342666547266146,0.0509146341463414,0.0116876810075076,0.0977541885021244
Star Wars: Episode IV - A New Hope (1977),high,Forrest Gump (1994),high,0.0083196333383151,0.1069142125480153,1.138508747202288,0.077815971703283,0.0939072385791859,0.1319238245458196,0.0509146341463414,0.0143550136615522,0.0977541885021244
Star Wars: Episode IV - A New Hope (1977),high,"Shawshank Redemption, The (1994)",high,0.0118567229611916,0.1523687580025608,1.3467626945774565,0.077815971703283,0.1131370497683455,0.2792053237479963,0.0662030598052851,0.0442364947413438,0.1285842028674186
"Shawshank Redemption, The (1994)",high,Star Wars: Episode IV - A New Hope (1977),high,0.0118567229611916,0.1047996477322765,1.3467626945774565,0.1131370497683455,0.077815971703283,0.2903252301931895,0.0662030598052851,0.0292606195737662,0.1285842028674186
"Matrix, The (1999)",high,Star Wars: Episode IV - A New Hope (1977),high,0.0117072684700841,0.1282751091703056,1.6484419118921547,0.0912668759029542,0.077815971703283,0.4328735709944979,0.0743906299461854,0.0547169934836338,0.1393616262880977
Star Wars: Episode IV - A New Hope (1977),high,"Matrix, The (1999)",high,0.0117072684700841,0.1504481434058898,1.6484419118921547,0.077815971703283,0.0912668759029542,0.4265597109022007,0.0743906299461854,0.0651250250855998,0.1393616262880977
Pulp Fiction (1994),high,Star Wars: Episode IV - A New Hope (1977),high,0.0094156329397698,0.0988493723849372,1.270296704150349,0.095252328999153,0.077815971703283,0.2351841800660699,0.0575342465753424,0.0228082465497728,0.109924045987603
Star Wars: Episode IV - A New Hope (1977),high,Pulp Fiction (1994),high,0.0094156329397698,0.1209987195902689,1.270296704150349,0.077815971703283,0.095252328999153,0.2307373936675433,0.0575342465753424,0.0284569846558817,0.109924045987603
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,"Shawshank Redemption, The (1994)",high,0.010561450704927,0.1529581529581529,1.3519722608229874,0.0690479748916454,0.1131370497683455,0.2796490547863462,0.0615384615384615,0.0449010787736773,0.1231545498388299
"Shawshank Redemption, The (1994)",high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.010561450704927,0.0933509467195068,1.3519722608229874,0.1131370497683455,0.0690479748916454,0.2935513923599849,0.0615384615384615,0.0261055040135206,0.1231545498388299
Pulp Fiction (1994),high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0080207243561002,0.0842050209205021,1.2195147077469255,0.095252328999153,0.0690479748916454,0.1989523656760904,0.0513229199872489,0.0162812321366318,0.1001833185410591
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,Pulp Fiction (1994),high,0.0080207243561002,0.1161616161616161,1.2195147077469255,0.0690479748916454,0.095252328999153,0.1933522723306832,0.0513229199872489,0.0231106283361115,0.1001833185410591
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,"Silence of the Lambs, The (1991)",high,0.0078214517012902,0.1132756132756132,1.2653207486262577,0.0690479748916454,0.0895232401733672,0.2252388407213843,0.0518836748182418,0.026087841173199,0.1003217242783185
"Silence of the Lambs, The (1991)",high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0078214517012902,0.0873678352810239,1.2653207486262577,0.0895232401733672,0.0690479748916454,0.2303041265353747,0.0518836748182418,0.0196786299350346,0.1003217242783185
"Matrix, The (1999)",high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0111094505056543,0.1217248908296943,1.7629031267131705,0.0912668759029542,0.0690479748916454,0.4762166636387795,0.074457429048414,0.0565839211015387,0.1413097758621776
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,"Matrix, The (1999)",high,0.0111094505056543,0.1608946608946609,1.7629031267131705,0.0690479748916454,0.0912668759029542,0.4648508675247486,0.074457429048414,0.0766207186085482,0.1413097758621776
"Usual Suspects, The (1995)",high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.007074179245753,0.1002117148906139,1.4513345981235888,0.0705923379664225,0.0690479748916454,0.3345991471988018,0.0533633972190905,0.03347512992986,0.1013324086718582
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,"Usual Suspects, The (1995)",high,0.007074179245753,0.1024531024531024,1.4513345981235888,0.0690479748916454,0.0705923379664225,0.334044078243744,0.0533633972190905,0.0342807207086795,0.1013324086718582
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,Fight Club (1999),high,0.0108603596871419,0.1572871572871572,1.9513134167027864,0.0690479748916454,0.0806057888706222,0.5236839818487365,0.0782483847810481,0.0834042323611546,0.1460106985446911
Fight Club (1999),high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0108603596871419,0.134734239802225,1.9513134167027864,0.0806057888706222,0.0690479748916454,0.53026727547046,0.0782483847810481,0.0705581631909917,0.1460106985446911
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,Star Wars: Episode IV - A New Hope (1977),high,0.008718178647935,0.1262626262626262,1.6225798316067204,0.0690479748916454,0.077815971703283,0.4121560443088778,0.0631085467003245,0.0525346927216086,0.1191492388675487
Star Wars: Episode IV - A New Hope (1977),high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.008718178647935,0.1120358514724711,1.6225798316067204,0.077815971703283,0.0690479748916454,0.4160747663551403,0.0631085467003245,0.0461762533636707,0.1191492388675487
Forrest Gump (1994),high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0085687241568275,0.0912466843501326,1.321496893910687,0.0939072385791859,0.0690479748916454,0.2684960950486136,0.0555017747660535,0.023845170169648,0.1076724042241283
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,Forrest Gump (1994),high,0.0085687241568275,0.1240981240981241,1.321496893910687,0.0690479748916454,0.0939072385791859,0.2613264288941074,0.0555017747660535,0.0333198617232045,0.1076724042241283
Batman Forever (1995),low,Mrs. Doubtfire (1993),low,0.007074179245753,0.1536796536796536,6.735396699370497,0.046031983261097,0.0228167189757385,0.8926197006573359,0.114516129032258,0.1339185158456124,0.2318616609009621
Mrs. Doubtfire (1993),low,Batman Forever (1995),low,0.007074179245753,0.3100436681222707,6.735396699370497,0.0228167189757385,0.046031983261097,0.8714134411362388,0.114516129032258,0.2767510862300036,0.2318616609009621
Ace Ventura: Pet Detective (1994),low,Mrs. Doubtfire (1993),low,0.0071738155731579,0.1277728482697426,5.599965902442237,0.0561450704927016,0.0228167189757385,0.8702899761896384,0.0999306037473976,0.1074068000672212,0.2210916643095438
Mrs. Doubtfire (1993),low,Ace Ventura: Pet Detective (1994),low,0.0071738155731579,0.3144104803493449,5.599965902442237,0.0228167189757385,0.0561450704927016,0.8406073866372107,0.0999306037473976,0.2736282894570042,0.2210916643095438
Dumb & Dumber (Dumb and Dumber) (1994),low,Mrs. Doubtfire (1993),low,0.0080705425198027,0.1519699812382739,6.66046601178138,0.05310616250685,0.0228167189757385,0.89752443381808,0.118942731277533,0.1321689234461316,0.2528408858156435
Mrs. Doubtfire (1993),low,Dumb & Dumber (Dumb and Dumber) (1994),low,0.0080705425198027,0.3537117903930131,6.660466011781381,0.0228167189757385,0.05310616250685,0.8697041505776317,0.118942731277533,0.3174649744072684,0.2528408858156435
Forrest Gump (1994),high,"Godfather, The (1972)",high,0.0074229063916704,0.0790450928381962,1.1788054595402038,0.0939072385791859,0.067055248343546,0.1674040557753989,0.0483452303698896,0.0128516125669415,0.0948717291828425
"Godfather, The (1972)",high,Forrest Gump (1994),high,0.0074229063916704,0.1106983655274888,1.1788054595402038,0.067055248343546,0.0939072385791859,0.1625858368368108,0.0483452303698896,0.0185313553570092,0.0948717291828425
"Godfather, The (1972)",high,Fight Club (1999),high,0.0098639964130922,0.1471025260029717,1.824962301889773,0.067055248343546,0.0806057888706222,0.484534025037042,0.071583514099783,0.0723266867763561,0.1347379131868999
Fight Club (1999),high,"Godfather, The (1972)",high,0.0098639964130922,0.1223733003708281,1.8249623018897727,0.0806057888706222,0.067055248343546,0.4916753555604815,0.071583514099783,0.0592940277857443,0.1347379131868999
"Matrix, The (1999)",high,"Godfather, The (1972)",high,0.0093658147760673,0.1026200873362445,1.5303811390047823,0.0912668759029542,0.067055248343546,0.3813749012920391,0.062876254180602,0.0381210558605455,0.1211465964170078
"Godfather, The (1972)",high,"Matrix, The (1999)",high,0.0093658147760673,0.1396731054977712,1.5303811390047823,0.067055248343546,0.0912668759029542,0.3714775230665929,0.062876254180602,0.053267816822365,0.1211465964170078
"Godfather, The (1972)",high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0079210880286952,0.1181277860326894,1.730787627032245,0.067055248343546,0.0682508842724057,0.452575956485658,0.0621822448181462,0.0535303988148519,0.1170930900966367
Star Wars: Episode V - The Empire Strikes Back (1980),high,"Godfather, The (1972)",high,0.0079210880286952,0.1160583941605839,1.7307876270322449,0.0682508842724057,0.067055248343546,0.4531567094640923,0.0621822448181462,0.0525252387454157,0.1170930900966367
"Usual Suspects, The (1995)",high,"Godfather, The (1972)",high,0.0086683604842325,0.1227946365561044,1.831245720349692,0.0705923379664225,0.067055248343546,0.4884010074722502,0.06720741599073,0.0597456474390283,0.1260332766732974
"Godfather, The (1972)",high,"Usual Suspects, The (1995)",high,0.0086683604842325,0.1292719167904903,1.8312457203496917,0.067055248343546,0.0705923379664225,0.486549324259214,0.06720741599073,0.0631365343983444,0.1260332766732974
"Godfather, The (1972)",high,"Silence of the Lambs, The (1991)",high,0.0092163602849598,0.137444279346211,1.535291607855589,0.067055248343546,0.0895232401733672,0.3737176702520857,0.0625422582826234,0.0526329076010337,0.1201968196953648
"Silence of the Lambs, The (1991)",high,"Godfather, The (1972)",high,0.0092163602849598,0.1029493600445186,1.535291607855589,0.0895232401733672,0.067055248343546,0.3829399655729267,0.0625422582826234,0.0384739949897806,0.1201968196953648
Pulp Fiction (1994),high,"Godfather, The (1972)",high,0.0095650874308772,0.100418410041841,1.4975473586700403,0.095252328999153,0.067055248343546,0.3672200502909165,0.0626223091976516,0.0357611333780036,0.1215316418708462
"Godfather, The (1972)",high,Pulp Fiction (1994),high,0.0095650874308772,0.1426448736998514,1.4975473586700403,0.067055248343546,0.095252328999153,0.3561212865559531,0.0626223091976516,0.0523820576938008,0.1215316418708462
"Godfather, The (1972)",high,"Shawshank Redemption, The (1994)",high,0.010362178050117,0.1545319465081724,1.3658827662961446,0.067055248343546,0.1131370497683455,0.2871260541135588,0.0610149603989439,0.0466756410660905,0.123060777305165
"Shawshank Redemption, The (1994)",high,"Godfather, The (1972)",high,0.010362178050117,0.0915896081021576,1.3658827662961446,0.1131370497683455,0.067055248343546,0.3020452542065283,0.0610149603989439,0.0262977627721797,0.123060777305165
"Godfather, The (1972)",high,Schindler's List (1993),high,0.0075225427190753,0.1121842496285289,1.498253122284406,0.067055248343546,0.0748767000448363,0.3564584477488854,0.0559673832468495,0.0403271105435359,0.1063249924124015
Schindler's List (1993),high,"Godfather, The (1972)",high,0.0075225427190753,0.1004657351962741,1.4982531222844062,0.0748767000448363,0.067055248343546,0.3594721244476779,0.0559673832468495,0.0358118600200144,0.1063249924124015
Pulp Fiction (1994),high,Monty Python and the Holy Grail (1975),high,0.0081203606835052,0.0852510460251046,1.8867081001785275,0.095252328999153,0.0451850744781547,0.5194556663084753,0.0613704819277108,0.0419620289503247,0.1324821933543384
Monty Python and the Holy Grail (1975),high,Pulp Fiction (1994),high,0.0081203606835052,0.1797133406835722,1.8867081001785275,0.0451850744781547,0.095252328999153,0.4922171739449139,0.0613704819277108,0.093353113129307,0.1324821933543384
Star Wars: Episode V - The Empire Strikes Back (1980),high,Monty Python and the Holy Grail (1975),high,0.0078214517012902,0.1145985401459853,2.5362034138372267,0.0682508842724057,0.0451850744781547,0.6500782768934851,0.0740566037735849,0.0726983458390047,0.1438483329175351
Monty Python and the Holy Grail (1975),high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0078214517012902,0.1730981256890848,2.5362034138372267,0.0451850744781547,0.0682508842724057,0.6343741006333535,0.0740566037735849,0.1125273312814521,0.1438483329175351
"Matrix, The (1999)",high,Monty Python and the Holy Grail (1975),high,0.0071738155731579,0.0786026200873362,1.739570444336384,0.0912668759029542,0.0451850744781547,0.467844111860339,0.0554913294797687,0.0349989769911875,0.1186838899775159
Monty Python and the Holy Grail (1975),high,"Matrix, The (1999)",high,0.0071738155731579,0.1587651598676956,1.739570444336384,0.0451850744781547,0.0912668759029542,0.4452647628323304,0.0554913294797687,0.0742773452126668,0.1186838899775159
Star Wars: Episode VI - Return of the Jedi (1983),high,Indiana Jones and the Last Crusade (1989),high,0.0072236337368604,0.115814696485623,2.7479295538485937,0.0623723409555123,0.042146166492303,0.6784032509540883,0.0742447516641064,0.0769099912912004,0.1436047477699982
Indiana Jones and the Last Crusade (1989),high,Star Wars: Episode VI - Return of the Jedi (1983),high,0.0072236337368604,0.1713947990543735,2.7479295538485937,0.042146166492303,0.0623723409555123,0.6640779937695374,0.0742447516641064,0.1162747888751096,0.1436047477699982
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,Indiana Jones and the Last Crusade (1989),high,0.010461814377522,0.1578947368421052,3.7463605823068313,0.0662581577243062,0.042146166492303,0.785093101424532,0.1068158697863682,0.1208415796864606,0.2030608435983576
Indiana Jones and the Last Crusade (1989),high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.010461814377522,0.2482269503546099,3.746360582306831,0.042146166492303,0.0662581577243062,0.7653300046809175,0.1068158697863682,0.1948812663110539,0.2030608435983576
Indiana Jones and the Last Crusade (1989),high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0072734519005629,0.1725768321513002,2.5285655122431017,0.042146166492303,0.0682508842724057,0.631118055303223,0.0705314009661835,0.1119678528456958,0.1395730876084968
Star Wars: Episode V - The Empire Strikes Back (1980),high,Indiana Jones and the Last Crusade (1989),high,0.0072734519005629,0.1065693430656934,2.528565512243102,0.0682508842724057,0.042146166492303,0.6488000240236897,0.0705314009661835,0.0672578365505624,0.1395730876084968
"Matrix, The (1999)",high,American Beauty (1999),high,0.0093658147760673,0.1026200873362445,1.7108745955983693,0.0912668759029542,0.059981069097793,0.4572339375757441,0.0660112359550561,0.0453597441889043,0.1293831333691189
American Beauty (1999),high,"Matrix, The (1999)",high,0.0093658147760673,0.1561461794019933,1.7108745955983693,0.059981069097793,0.0912668759029542,0.4420162306067703,0.0660112359550561,0.0713953324453819,0.1293831333691189
"Usual Suspects, The (1995)",high,American Beauty (1999),high,0.0070243610820505,0.0995059985885673,1.6589567356049113,0.0705923379664225,0.059981069097793,0.4273813759838449,0.0568548387096774,0.04204695053624,0.1083078165700311
American Beauty (1999),high,"Usual Suspects, The (1995)",high,0.0070243610820505,0.117109634551495,1.6589567356049113,0.059981069097793,0.0705923379664225,0.4225569426230648,0.0568548387096774,0.0500504767555831,0.1083078165700311
Fight Club (1999),high,American Beauty (1999),high,0.0094654511034723,0.1174289245982694,1.9577664480573616,0.0806057888706222,0.059981069097793,0.5321045501860856,0.0721884498480243,0.0611135091134168,0.1376181167841845
American Beauty (1999),high,Fight Club (1999),high,0.0094654511034723,0.1578073089700996,1.9577664480573616,0.059981069097793,0.0806057888706222,0.5204297776079395,0.0721884498480243,0.0839699871556115,0.1376181167841845
"Shawshank Redemption, The (1994)",high,American Beauty (1999),high,0.0089672694664474,0.0792602377807133,1.3214208911729723,0.1131370497683455,0.059981069097793,0.2742688087480807,0.054628224582701,0.0205093408750998,0.1143809494551407
American Beauty (1999),high,"Shawshank Redemption, The (1994)",high,0.0089672694664474,0.1495016611295681,1.3214208911729726,0.059981069097793,0.1131370497683455,0.2587595173741763,0.054628224582701,0.0410036425038658,0.1143809494551407
Pulp Fiction (1994),high,American Beauty (1999),high,0.0095152692671748,0.0998953974895397,1.665448765620873,0.095252328999153,0.059981069097793,0.4416272600714205,0.0652991452991453,0.0424611963436075,0.1292666356218462
American Beauty (1999),high,Pulp Fiction (1994),high,0.0095152692671748,0.1586378737541528,1.6654487656208732,0.059981069097793,0.095252328999153,0.4250565832930769,0.0652991452991453,0.0700588095296024,0.1292666356218462
"Silence of the Lambs, The (1991)",high,American Beauty (1999),high,0.0081203606835052,0.0907067334446299,1.5122560302608443,0.0895232401733672,0.059981069097793,0.3720427876849453,0.0574348132487667,0.0326862186885397,0.1130443966226471
American Beauty (1999),high,"Silence of the Lambs, The (1991)",high,0.0081203606835052,0.1353820598006644,1.5122560302608443,0.059981069097793,0.0895232401733672,0.3603505213699751,0.0574348132487667,0.0503679189307691,0.1130443966226471
Forrest Gump (1994),high,American Beauty (1999),high,0.0078712698649927,0.0838196286472148,1.3974347224547703,0.0939072385791859,0.059981069097793,0.3138785344628395,0.0539065165472534,0.0253596590087203,0.1075244322638067
American Beauty (1999),high,Forrest Gump (1994),high,0.0078712698649927,0.1312292358803986,1.3974347224547703,0.059981069097793,0.0939072385791859,0.3025503622242899,0.0539065165472534,0.0411900402368177,0.1075244322638067
Memento (2000),high,Fight Club (1999),high,0.0081701788472076,0.1646586345381526,2.0427643826232,0.0496188910476759,0.0806057888706222,0.5371185068982315,0.066938775510204,0.0914219870541499,0.1330091689378031
Fight Club (1999),high,Memento (2000),high,0.0081701788472076,0.1013597033374536,2.0427643826232,0.0806057888706222,0.0496188910476759,0.5552213360117888,0.066938775510204,0.0544421725162607,0.1330091689378031
"Usual Suspects, The (1995)",high,Memento (2000),high,0.0071738155731579,0.1016231474947071,2.048073734599655,0.0705923379664225,0.0496188910476759,0.5506048098913665,0.0634640810929925,0.0547193709525217,0.1231007303738596
Memento (2000),high,"Usual Suspects, The (1995)",high,0.0071738155731579,0.144578313253012,2.048073734599655,0.0496188910476759,0.0705923379664225,0.538453809998078,0.0634640810929925,0.0796055146830891,0.1231007303738596
Memento (2000),high,"Shawshank Redemption, The (1994)",high,0.0090669057938524,0.1827309236947791,1.6151289437804055,0.0496188910476759,0.1131370497683455,0.4007385914918546,0.0589951377633711,0.0784719599665937,0.1314359153920835
"Shawshank Redemption, The (1994)",high,Memento (2000),high,0.0090669057938524,0.0801409070893879,1.6151289437804055,0.1131370497683455,0.0496188910476759,0.4294399567402601,0.0589951377633711,0.0321155542278809,0.1314359153920835
"Matrix, The (1999)",high,Memento (2000),high,0.0089174513027449,0.097707423580786,1.9691577445151784,0.0912668759029542,0.0496188910476759,0.5415986884478732,0.0675726689316723,0.0505992091805376,0.138713149541397
Memento (2000),high,"Matrix, The (1999)",high,0.0089174513027449,0.179718875502008,1.9691577445151784,0.0496188910476759,0.0912668759029542,0.5178645319482965,0.0675726689316723,0.0973355072612141,0.138713149541397
Pulp Fiction (1994),high,Memento (2000),high,0.0075225427190753,0.0789748953974895,1.591629593688562,0.095252328999153,0.0496188910476759,0.4108472744338626,0.0547696771853463,0.0308886656871524,0.1152906605501503
Memento (2000),high,Pulp Fiction (1994),high,0.0075225427190753,0.1516064257028112,1.5916295936885618,0.0496188910476759,0.095252328999153,0.3911200582373213,0.0547696771853463,0.0622870867866598,0.1152906605501503
Memento (2000),high,"Silence of the Lambs, The (1991)",high,0.0076719972101828,0.1546184738955823,1.7271322351174314,0.0496188910476759,0.0895232401733672,0.4429860122579103,0.0583554376657824,0.0714957663879417,0.1201584300474016
"Silence of the Lambs, The (1991)",high,Memento (2000),high,0.0076719972101828,0.0856983861992209,1.7271322351174314,0.0895232401733672,0.0496188910476759,0.46240119040513,0.0583554376657824,0.0379631863593312,0.1201584300474016
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,Memento (2000),high,0.0071239974094554,0.1031746031746031,2.0793411742206924,0.0690479748916454,0.0496188910476759,0.5575780777257741,0.0638677981241625,0.0563518273063799,0.1233744501816791
Memento (2000),high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0071239974094554,0.143574297188755,2.0793411742206924,0.0496188910476759,0.0690479748916454,0.5461792492772207,0.0638677981241625,0.080053880637335,0.1233744501816791
"Matrix, The (1999)",high,Back to the Future (1985),high,0.0091167239575549,0.0998908296943231,1.9448192283745376,0.0912668759029542,0.0513625267772629,0.5346051335144543,0.0682835820895522,0.0511557937429969,0.1386942024320306
Back to the Future (1985),high,"Matrix, The (1999)",high,0.0091167239575549,0.1774975751697381,1.9448192283745376,0.0513625267772629,0.0912668759029542,0.512117017143008,0.0682835820895522,0.0948911148721097,0.1386942024320306
"Shawshank Redemption, The (1994)",high,Back to the Future (1985),high,0.0077218153738853,0.0682518714222809,1.3288262027734676,0.1131370497683455,0.0513625267772629,0.2790241038520499,0.0492532570702256,0.0178037924093816,0.1092956738294721
Back to the Future (1985),high,"Shawshank Redemption, The (1994)",high,0.0077218153738853,0.1503394762366634,1.3288262027734676,0.0513625267772629,0.1131370497683455,0.2608542745916496,0.0492532570702256,0.0419483376305215,0.1092956738294721
Pulp Fiction (1994),high,Back to the Future (1985),high,0.0072236337368604,0.075836820083682,1.4765009597863714,0.095252328999153,0.0513625267772629,0.3566995589260047,0.0518227305218012,0.0257994165287127,0.1082384876364093
Back to the Future (1985),high,Pulp Fiction (1994),high,0.0072236337368604,0.1406401551891367,1.4765009597863714,0.0513625267772629,0.095252328999153,0.340196444157923,0.0518227305218012,0.0501662813232499,0.1082384876364093
Back to the Future (1985),high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0082199970109101,0.1600387972841901,2.344860421814269,0.0513625267772629,0.0682508842724057,0.6045885809040938,0.0737924865831842,0.098511403405098,0.1402383767442848
Star Wars: Episode V - The Empire Strikes Back (1980),high,Back to the Future (1985),high,0.0082199970109101,0.1204379562043795,2.344860421814268,0.0682508842724057,0.0513625267772629,0.6155470115797335,0.0737924865831842,0.0728154130285952,0.1402383767442848
Forrest Gump (1994),high,Back to the Future (1985),high,0.008518905993125,0.0907161803713527,1.766193878364854,0.0939072385791859,0.0513625267772629,0.4787707851844992,0.0622950819672131,0.0414843970483228,0.1282872851420294
Back to the Future (1985),high,Forrest Gump (1994),high,0.008518905993125,0.1658583899127061,1.766193878364854,0.0513625267772629,0.0939072385791859,0.4572987627841441,0.0622950819672131,0.0794081515679431,0.1282872851420294
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,Back to the Future (1985),high,0.008518905993125,0.1285714285714285,2.503214632118609,0.0662581577243062,0.0513625267772629,0.6431260263090812,0.0780821917808219,0.0813892598316503,0.1472149092420673
Back to the Future (1985),high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.008518905993125,0.1658583899127061,2.503214632118609,0.0513625267772629,0.0662581577243062,0.6330275764683915,0.0780821917808219,0.1066678472345808,0.1472149092420673
Star Wars: Episode IV - A New Hope (1977),high,Back to the Future (1985),high,0.0073730882279679,0.0947503201024327,1.8447363486092467,0.077815971703283,0.0513625267772629,0.4965571968165022,0.0605316973415133,0.0457369591122851,0.1191501358029137
Back to the Future (1985),high,Star Wars: Episode IV - A New Hope (1977),high,0.0073730882279679,0.1435499515033947,1.8447363486092463,0.0513625267772629,0.077815971703283,0.4827103387391172,0.0605316973415133,0.0712807615216705,0.1191501358029137
Star Wars: Episode VI - Return of the Jedi (1983),high,Back to the Future (1985),high,0.0076719972101828,0.1230031948881789,2.394804200766649,0.0623723409555123,0.0513625267772629,0.6211733646513944,0.0723344293095349,0.0755195426420762,0.1361863695100448
Back to the Future (1985),high,Star Wars: Episode VI - Return of the Jedi (1983),high,0.0076719972101828,0.1493695441319107,2.394804200766649,0.0513625267772629,0.0623723409555123,0.6139640739472689,0.0723344293095349,0.0927843823048639,0.1361863695100448
Forrest Gump (1994),high,Jurassic Park (1993),high,0.0072734519005629,0.0774535809018567,1.5439183013336355,0.0939072385791859,0.0501668908484033,0.3888093459182782,0.0531682447195921,0.0287278783931066,0.111219342585983
Jurassic Park (1993),high,Forrest Gump (1994),high,0.0072734519005629,0.1449851042701092,1.5439183013336355,0.0501668908484033,0.0939072385791859,0.3709044573356574,0.0531682447195921,0.0563715635591545,0.111219342585983
Jurassic Park (1993),high,"Shawshank Redemption, The (1994)",high,0.0074727245553728,0.1489572989076464,1.3166093619432797,0.0501668908484033,0.1131370497683455,0.2531742368614288,0.0479539641943734,0.0403898360281534,0.1075037485291204
"Shawshank Redemption, The (1994)",high,Jurassic Park (1993),high,0.0074727245553728,0.0660501981505944,1.3166093619432797,0.1131370497683455,0.0501668908484033,0.2711504325356702,0.0479539641943734,0.0167222085113229,0.1075037485291204
