group_id,antecedent_movie,antecedent_rating,consequent_movie,consequent_rating,support,confidence,lift
Group539,Ace Ventura: When Nature Calls (1995),low,,,,,
Group539,,,Ace Ventura: Pet Detective (1994),low,0.00782145170129029,0.7040358744394618,12.539584833738523
Group540,Ace Ventura: Pet Detective (1994),low,,,,,
Group540,,,"Mask, The (1994)",low,0.00782145170129029,0.13930789707187222,12.539584833738525
Group540,,,Ace Ventura: When Nature Calls (1995),low,0.00782145170129029,0.13930789707187222,12.539584833738525
Group541,Ace Ventura: When Nature Calls (1995),low,,,,,
Group541,,,"Mask, The (1994)",low,0.00782145170129029,0.16337148803329862,12.28223175764945
Group541,,,Ace Ventura: Pet Detective (1994),low,0.00782145170129029,0.16337148803329862,12.28223175764945
Group542,"Mask, The (1994)",low,,,,,
Group542,,,Ace Ventura: Pet Detective (1994),low,0.00782145170129029,0.22525107604017217,10.490637701518272
Group542,,,Ace Ventura: When Nature Calls (1995),low,0.00782145170129029,0.22525107604017217,10.490637701518272
Group543,Ace Ventura: Pet Detective (1994),low,,,,,
Group543,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group543,,,"Mask, The (1994)",low,0.008469087829422607,0.36247334754797444,10.438920380675023
Group544,"Mask, The (1994)",low,,,,,
Group544,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group544,,,Ace Ventura: Pet Detective (1994),low,0.008469087829422607,0.6614785992217899,11.781597091551896
Group545,"Mask, The (1994)",low,,,,,
Group545,Ace Ventura: Pet Detective (1994),low,,,,,
Group545,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.008469087829422607,0.6367041198501873,11.989269979130215
Group546,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group546,,,"Mask, The (1994)",low,0.008469087829422607,0.15947467166979362,11.989269979130215
Group546,,,Ace Ventura: Pet Detective (1994),low,0.008469087829422607,0.15947467166979362,11.989269979130215
Group547,Ace Ventura: Pet Detective (1994),low,,,,,
Group547,,,"Mask, The (1994)",low,0.008469087829422607,0.15084294587400177,11.781597091551896
Group547,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.008469087829422607,0.15084294587400177,11.781597091551896
Group548,"Mask, The (1994)",low,,,,,
Group548,,,Ace Ventura: Pet Detective (1994),low,0.008469087829422607,0.24390243902439024,10.438920380675022
Group548,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.008469087829422607,0.24390243902439024,10.438920380675022
Group549,"Mask, The (1994)",low,,,,,
Group549,,,"Nutty Professor, The (1996)",low,0.007522542719075375,0.21664275466284075,6.794796897417504
Group550,"Nutty Professor, The (1996)",low,,,,,
Group550,,,"Mask, The (1994)",low,0.007522542719075375,0.2359375,6.794796897417504
Group551,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group551,,,"Nutty Professor, The (1996)",low,0.007223633736860459,0.14826175869120653,4.650091065950919
Group552,"Nutty Professor, The (1996)",low,,,,,
Group552,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.007223633736860459,0.22656249999999997,4.650091065950919
Group553,Ace Ventura: Pet Detective (1994),low,,,,,
Group553,,,"Nutty Professor, The (1996)",low,0.00831963333831515,0.1481810115350488,4.647558507098491
Group554,"Nutty Professor, The (1996)",low,,,,,
Group554,,,Ace Ventura: Pet Detective (1994),low,0.00831963333831515,0.2609375,4.647558507098491
Group555,Batman Forever (1995),low,,,,,
Group555,,,"Nutty Professor, The (1996)",low,0.007074179245753001,0.15367965367965367,4.820018262987013
Group556,"Nutty Professor, The (1996)",low,,,,,
Group556,,,Batman Forever (1995),low,0.007074179245753001,0.221875,4.820018262987013
Group557,Ace Ventura: When Nature Calls (1995),low,,,,,
Group557,,,"Nutty Professor, The (1996)",low,0.00831963333831515,0.17377731529656607,5.450362578043704
Group558,"Nutty Professor, The (1996)",low,,,,,
Group558,,,Ace Ventura: When Nature Calls (1995),low,0.00831963333831515,0.2609375,5.450362578043704
Group559,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group559,,,"Nutty Professor, The (1996)",low,0.007522542719075375,0.14165103189493433,4.442751817542214
Group560,"Nutty Professor, The (1996)",low,,,,,
Group560,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.007522542719075375,0.2359375,4.442751817542214
Group561,Austin Powers: The Spy Who Shagged Me (1999),low,,,,,
Group561,,,Ace Ventura: Pet Detective (1994),low,0.007223633736860459,0.25754884547069273,4.587203172256624
Group562,Ace Ventura: Pet Detective (1994),low,,,,,
Group562,,,Austin Powers: The Spy Who Shagged Me (1999),low,0.007223633736860459,0.12866015971606032,4.587203172256623
Group563,Batman Forever (1995),low,,,,,
Group563,,,Batman (1989),low,0.00831963333831515,0.18073593073593075,7.9909963384633
Group564,Batman (1989),low,,,,,
Group564,,,Batman Forever (1995),low,0.00831963333831515,0.36784140969163,7.990996338463299
Group565,Batman Forever (1995),low,,,,,
Group565,,,Ace Ventura: When Nature Calls (1995),low,0.010461814377522045,0.22727272727272727,4.747185696717434
Group566,Ace Ventura: When Nature Calls (1995),low,,,,,
Group566,,,Batman Forever (1995),low,0.010461814377522045,0.21852237252861603,4.747185696717435
Group567,Batman Forever (1995),low,,,,,
Group567,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.010162905395307129,0.22077922077922077,4.531391920962473
Group568,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group568,,,Batman Forever (1995),low,0.010162905395307129,0.2085889570552147,4.531391920962473
Group569,Batman Forever (1995),low,,,,,
Group569,,,Pulp Fiction (1994),high,0.0070243610820505155,0.1525974025974026,1.602033296201706
Group570,Pulp Fiction (1994),high,,,,,
Group570,,,Batman Forever (1995),low,0.0070243610820505155,0.07374476987447699,1.6020332962017063
Group571,Batman Forever (1995),low,,,,,
Group571,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.01135854132416679,0.24675324675324672,4.646414561048707
Group572,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group572,,,Batman Forever (1995),low,0.01135854132416679,0.21388367729831143,4.646414561048707
Group573,Batman Forever (1995),low,,,,,
Group573,,,Ace Ventura: Pet Detective (1994),low,0.012404722761918995,0.26948051948051943,4.79971824980698
Group574,Ace Ventura: Pet Detective (1994),low,,,,,
Group574,,,Batman Forever (1995),low,0.012404722761918995,0.22094055013309669,4.79971824980698
Group575,Ace Ventura: Pet Detective (1994),low,,,,,
Group575,Batman Forever (1995),low,,,,,
Group575,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.007074179245753001,0.570281124497992,10.738511268337891
Group576,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group576,Batman Forever (1995),low,,,,,
Group576,,,Ace Ventura: Pet Detective (1994),low,0.007074179245753001,0.6228070175438597,11.092817447345071
Group577,Ace Ventura: Pet Detective (1994),low,,,,,
Group577,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group577,,,Batman Forever (1995),low,0.007074179245753001,0.302771855010661,6.577423642455626
Group578,Batman Forever (1995),low,,,,,
Group578,,,Ace Ventura: Pet Detective (1994),low,0.007074179245753001,0.15367965367965367,6.577423642455625
Group578,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.007074179245753001,0.15367965367965367,6.577423642455625
Group579,Ace Ventura: Pet Detective (1994),low,,,,,
Group579,,,Dumb & Dumber (Dumb and Dumber) (1994),low,0.007074179245753001,0.12599822537710736,11.092817447345071
Group579,,,Batman Forever (1995),low,0.007074179245753001,0.12599822537710736,11.092817447345071
Group580,Dumb & Dumber (Dumb and Dumber) (1994),low,,,,,
Group580,,,Ace Ventura: Pet Detective (1994),low,0.007074179245753001,0.13320825515947465,10.738511268337891
Group580,,,Batman Forever (1995),low,0.007074179245753001,0.13320825515947465,10.738511268337891
Group581,"Matrix Reloaded, The (2003)",low,,,,,
Group581,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.007223633736860459,0.32954545454545453,6.763768823201338
Group582,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group582,,,"Matrix Reloaded, The (2003)",low,0.007223633736860459,0.14826175869120653,6.763768823201338
Group583,Johnny Mnemonic (1995),low,,,,,
Group583,,,Judge Dredd (1995),low,0.007373088227967917,0.3238512035010941,10.001023396734556
Group584,Judge Dredd (1995),low,,,,,
Group584,,,Johnny Mnemonic (1995),low,0.007373088227967917,0.2276923076923077,10.001023396734556
Group585,Ace Ventura: Pet Detective (1994),low,,,,,
Group585,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.007671997210182833,0.13664596273291926,2.8045955111839347
Group586,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group586,,,Ace Ventura: Pet Detective (1994),low,0.007671997210182833,0.1574642126789366,2.8045955111839342
Group587,"Terminator, The (1984)",high,,,,,
Group587,,,Terminator 2: Judgment Day (1991),high,0.007074179245753001,0.18275418275418276,2.9465258718270766
Group588,Terminator 2: Judgment Day (1991),high,,,,,
Group588,,,"Terminator, The (1984)",high,0.007074179245753001,0.11405622489959838,2.946525871827076
Group589,"Terminator, The (1984)",high,,,,,
Group589,,,"Matrix, The (1999)",high,0.007472724555372889,0.19305019305019305,2.1152273608605485
Group590,"Matrix, The (1999)",high,,,,,
Group590,,,"Terminator, The (1984)",high,0.007472724555372889,0.08187772925764192,2.1152273608605485
Group591,"Terminator, The (1984)",high,,,,,
Group591,,,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0070243610820505155,0.18146718146718147,2.7387900252561908
Group592,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,,,,,
Group592,,,"Terminator, The (1984)",high,0.0070243610820505155,0.10601503759398496,2.7387900252561908
Group593,Coneheads (1993),low,,,,,
Group593,,,Ace Ventura: When Nature Calls (1995),low,0.008767996811637523,0.31150442477876106,6.506585139005276
Group594,Ace Ventura: When Nature Calls (1995),low,,,,,
Group594,,,Coneheads (1993),low,0.008767996811637523,0.18314255983350675,6.506585139005276
Group595,Coneheads (1993),low,,,,,
Group595,,,Judge Dredd (1995),low,0.00782145170129029,0.2778761061946903,8.581241660993873
Group596,Judge Dredd (1995),low,,,,,
Group596,,,Coneheads (1993),low,0.00782145170129029,0.24153846153846154,8.581241660993873
Group597,Coneheads (1993),low,,,,,
Group597,,,Ace Ventura: Pet Detective (1994),low,0.007123997409455488,0.2530973451327434,4.5079174878878066
Group598,Ace Ventura: Pet Detective (1994),low,,,,,
Group598,,,Coneheads (1993),low,0.007123997409455488,0.12688553682342502,4.507917487887806
Group599,Godzilla (1998),low,,,,,
Group599,,,Batman & Robin (1997),low,0.00782145170129029,0.3481152993348115,10.63579665684577
Group600,Batman & Robin (1997),low,,,,,
Group600,,,Godzilla (1998),low,0.00782145170129029,0.2389649923896499,10.635796656845772
Group601,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",high,,,,,
Group601,,,Fight Club (1999),high,0.007123997409455488,0.17023809523809524,2.111983489316617
Group602,Fight Club (1999),high,,,,,
Group602,,,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",high,0.007123997409455488,0.08838071693448703,2.111983489316617
Group603,"Lord of the Rings: The Two Towers, The (2002)",low,,,,,
Group603,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,0.01708763014995267,0.7456521739130434,28.72836101143286
Group604,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,,,,,
Group604,,,"Lord of the Rings: The Two Towers, The (2002)",low,0.01708763014995267,0.6583493282149712,28.72836101143286
Group605,"Lord of the Rings: The Two Towers, The (2002)",low,,,,,
Group605,,,"Lord of the Rings: The Return of the King, The (2003)",low,0.016439994021820354,0.7173913043478259,30.96816269284712
Group606,"Lord of the Rings: The Return of the King, The (2003)",low,,,,,
Group606,,,"Lord of the Rings: The Two Towers, The (2002)",low,0.016439994021820354,0.7096774193548386,30.96816269284712
Group607,"Lord of the Rings: The Two Towers, The (2002)",low,,,,,
Group607,"Lord of the Rings: The Return of the King, The (2003)",low,,,,,
Group607,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,0.014497085637423404,0.8818181818181818,33.9745419647531
Group608,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,,,,,
Group608,"Lord of the Rings: The Two Towers, The (2002)",low,,,,,
Group608,,,"Lord of the Rings: The Return of the King, The (2003)",low,0.014497085637423404,0.8483965014577259,36.62336123389448
Group609,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,,,,,
Group609,"Lord of the Rings: The Return of the King, The (2003)",low,,,,,
Group609,,,"Lord of the Rings: The Two Towers, The (2002)",low,0.014497085637423404,0.8686567164179104,37.90553536664503
Group610,"Lord of the Rings: The Two Towers, The (2002)",low,,,,,
Group610,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,0.014497085637423404,0.6326086956521738,37.905535366645026
Group610,,,"Lord of the Rings: The Return of the King, The (2003)",low,0.014497085637423404,0.6326086956521738,37.905535366645026
Group611,"Lord of the Rings: The Return of the King, The (2003)",low,,,,,
Group611,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,0.014497085637423404,0.6258064516129032,36.62336123389448
Group611,,,"Lord of the Rings: The Two Towers, The (2002)",low,0.014497085637423404,0.6258064516129032,36.62336123389448
Group612,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,,,,,
Group612,,,"Lord of the Rings: The Two Towers, The (2002)",low,0.014497085637423404,0.5585412667946257,33.9745419647531
Group612,,,"Lord of the Rings: The Return of the King, The (2003)",low,0.014497085637423404,0.5585412667946257,33.9745419647531
Group613,Independence Day (a.k.a. ID4) (1996),low,,,,,
Group613,,,Armageddon (1998),low,0.010113087231604643,0.2322654462242563,6.826155639911415
Group614,Armageddon (1998),low,,,,,
Group614,,,Independence Day (a.k.a. ID4) (1996),low,0.010113087231604643,0.2972181551976574,6.8261556399114145
Group615,Armageddon (1998),low,,,,,
Group615,,,Waterworld (1995),low,0.007422906391670403,0.21815519765739383,5.194578033899011
Group616,Waterworld (1995),low,,,,,
Group616,,,Armageddon (1998),low,0.007422906391670403,0.17674970344009489,5.194578033899011
Group617,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group617,,,Armageddon (1998),low,0.009814178249389727,0.20143149284253578,5.919962453628434
Group618,Armageddon (1998),low,,,,,
Group618,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.009814178249389727,0.2884333821376281,5.919962453628434
Group619,Batman Forever (1995),low,,,,,
Group619,,,Armageddon (1998),low,0.008120360683505206,0.1764069264069264,5.184504002585993
Group620,Armageddon (1998),low,,,,,
Group620,,,Batman Forever (1995),low,0.008120360683505206,0.23865300146412882,5.184504002585993
Group621,"Matrix, The (1999)",high,,,,,
Group621,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.011308723160464305,0.12390829694323142,1.8154826602492586
Group622,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group622,,,"Matrix, The (1999)",high,0.011308723160464305,0.1656934306569343,1.8154826602492586
Group623,Pulp Fiction (1994),high,,,,,
Group623,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.008668360484232552,0.09100418410041841,1.33337736310051
Group624,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group624,,,Pulp Fiction (1994),high,0.008668360484232552,0.12700729927007298,1.33337736310051
Group625,"Shawshank Redemption, The (1994)",high,,,,,
Group625,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.010063269067902158,0.08894760017613386,1.3032446557193686
Group626,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group626,,,"Shawshank Redemption, The (1994)",high,0.010063269067902158,0.14744525547445256,1.3032446557193686
Group627,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group627,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.00831963333831515,0.1204906204906205,1.765407463582646
Group628,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group628,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.00831963333831515,0.12189781021897811,1.7654074635826462
Group629,"Silence of the Lambs, The (1991)",high,,,,,
Group629,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.00782145170129029,0.08736783528102392,1.2800982172233526
Group630,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group630,,,"Silence of the Lambs, The (1991)",high,0.00782145170129029,0.11459854014598539,1.2800982172233526
Group631,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group631,,,Schindler's List (1993),high,0.007323270064265431,0.1072992700729927,1.4330128065037808
Group632,Schindler's List (1993),high,,,,,
Group632,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.007323270064265431,0.09780439121756487,1.4330128065037808
Group633,Star Wars: Episode IV - A New Hope (1977),high,,,,,
Group633,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.014347631146315947,0.18437900128040974,2.7014888267895363
Group634,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group634,,,Star Wars: Episode IV - A New Hope (1977),high,0.014347631146315947,0.21021897810218979,2.7014888267895363
Group635,Star Wars: Episode V - The Empire Strikes Back (1980),high,,,,,
Group635,,,Fight Club (1999),high,0.008269815174612664,0.12116788321167885,1.5032156487688688
Group636,Fight Club (1999),high,,,,,
Group636,,,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.008269815174612664,0.10259579728059334,1.5032156487688686
Group637,"Matrix, The (1999)",high,,,,,
Group637,,,Seven (a.k.a. Se7en) (1995),high,0.008967269466447467,0.09825327510917031,1.6259175525691472
Group638,Seven (a.k.a. Se7en) (1995),high,,,,,
Group638,,,"Matrix, The (1999)",high,0.008967269466447467,0.1483924154987634,1.625917552569147
Group639,"Usual Suspects, The (1995)",high,,,,,
Group639,,,Seven (a.k.a. Se7en) (1995),high,0.010113087231604643,0.1432604093154552,2.370705850114701
Group640,Seven (a.k.a. Se7en) (1995),high,,,,,
Group640,,,"Usual Suspects, The (1995)",high,0.010113087231604643,0.16735366859027204,2.3707058501147005
Group641,Pulp Fiction (1994),high,,,,,
Group641,,,Seven (a.k.a. Se7en) (1995),high,0.011557813978976735,0.12133891213389121,2.0079439268455057
Group642,Seven (a.k.a. Se7en) (1995),high,,,,,
Group642,,,Pulp Fiction (1994),high,0.011557813978976735,0.1912613355317395,2.0079439268455057
Group643,Seven (a.k.a. Se7en) (1995),high,,,,,
Group643,,,"Shawshank Redemption, The (1994)",high,0.011557813978976735,0.1912613355317395,1.6905278679562337
Group644,"Shawshank Redemption, The (1994)",high,,,,,
Group644,,,Seven (a.k.a. Se7en) (1995),high,0.011557813978976735,0.10215763980625275,1.6905278679562337
Group645,Seven (a.k.a. Se7en) (1995),high,,,,,
Group645,,,"Silence of the Lambs, The (1991)",high,0.011408359487869278,0.1887881286067601,2.108816975806063
Group646,"Silence of the Lambs, The (1991)",high,,,,,
Group646,,,Seven (a.k.a. Se7en) (1995),high,0.011408359487869278,0.12743461324429606,2.108816975806063
Group647,Forrest Gump (1994),high,,,,,
Group647,,,Seven (a.k.a. Se7en) (1995),high,0.009017087630149953,0.0960212201591512,1.588980999385525
Group648,Seven (a.k.a. Se7en) (1995),high,,,,,
Group648,,,Forrest Gump (1994),high,0.009017087630149953,0.14921681780708987,1.5889809993855253
Group649,Seven (a.k.a. Se7en) (1995),high,,,,,
Group649,,,Fight Club (1999),high,0.010362178050117073,0.17147568013190437,2.1273370378786876
Group650,Fight Club (1999),high,,,,,
Group650,,,Seven (a.k.a. Se7en) (1995),high,0.010362178050117073,0.1285537700865266,2.127337037878688
Group651,Goodfellas (1990),high,,,,,
Group651,,,"Godfather, The (1972)",high,0.007522542719075375,0.1745664739884393,2.6033230552525577
Group652,"Godfather, The (1972)",high,,,,,
Group652,,,Goodfellas (1990),high,0.007522542719075375,0.11218424962852898,2.6033230552525577
Group653,Goodfellas (1990),high,,,,,
Group653,,,"Silence of the Lambs, The (1991)",high,0.007472724555372889,0.17341040462427748,1.9370434346261112
Group654,"Silence of the Lambs, The (1991)",high,,,,,
Group654,,,Goodfellas (1990),high,0.007472724555372889,0.08347245409015025,1.937043434626111
Group655,Goodfellas (1990),high,,,,,
Group655,,,"Shawshank Redemption, The (1994)",high,0.007472724555372889,0.17341040462427748,1.5327463901466851
Group656,"Shawshank Redemption, The (1994)",high,,,,,
Group656,,,Goodfellas (1990),high,0.007472724555372889,0.06605019815059446,1.5327463901466851
Group657,Pulp Fiction (1994),high,,,,,
Group657,,,Goodfellas (1990),high,0.007771633537587804,0.0815899581589958,1.8933586475439572
Group658,Goodfellas (1990),high,,,,,
Group658,,,Pulp Fiction (1994),high,0.007771633537587804,0.18034682080924855,1.8933586475439572
Group659,Ace Ventura: Pet Detective (1994),low,,,,,
Group659,,,"Shawshank Redemption, The (1994)",high,0.007871269864992776,0.14019520851818987,1.2391626686858763
Group660,"Shawshank Redemption, The (1994)",high,,,,,
Group660,,,Ace Ventura: Pet Detective (1994),low,0.007871269864992776,0.06957287538529282,1.2391626686858763
Group661,Forrest Gump (1994),high,,,,,
Group661,,,Ace Ventura: Pet Detective (1994),low,0.007622179046480347,0.08116710875331566,1.4456675900668192
Group662,Ace Ventura: Pet Detective (1994),low,,,,,
Group662,,,Forrest Gump (1994),high,0.007622179046480347,0.13575865128660158,1.445667590066819
Group663,Ace Ventura: Pet Detective (1994),low,,,,,
Group663,,,"Silence of the Lambs, The (1991)",high,0.007373088227967917,0.1313220940550133,1.4669050606378864
Group664,"Silence of the Lambs, The (1991)",high,,,,,
Group664,,,Ace Ventura: Pet Detective (1994),low,0.007373088227967917,0.08235948803561491,1.4669050606378864
Group665,Pulp Fiction (1994),high,,,,,
Group665,,,Ace Ventura: Pet Detective (1994),low,0.008369451502017636,0.08786610878661089,1.5649834974921386
Group666,Ace Ventura: Pet Detective (1994),low,,,,,
Group666,,,Pulp Fiction (1994),high,0.008369451502017636,0.14906832298136646,1.5649834974921386
Group667,Batman Forever (1995),low,,,,,
Group667,,,Last Action Hero (1993),low,0.0070243610820505155,0.1525974025974026,7.774334168369701
Group668,Last Action Hero (1993),low,,,,,
Group668,,,Batman Forever (1995),low,0.0070243610820505155,0.35786802030456855,7.774334168369702
Group669,Saving Private Ryan (1998),high,,,,,
Group669,,,"Shawshank Redemption, The (1994)",high,0.008867633139042494,0.171648987463838,1.5171775100667635
Group670,"Shawshank Redemption, The (1994)",high,,,,,
Group670,,,Saving Private Ryan (1998),high,0.008867633139042494,0.07837956847203874,1.5171775100667635
Group671,"Matrix, The (1999)",high,,,,,
Group671,,,Saving Private Ryan (1998),high,0.008469087829422607,0.0927947598253275,1.7962094638127282
Group672,Saving Private Ryan (1998),high,,,,,
Group672,,,"Matrix, The (1999)",high,0.008469087829422607,0.1639344262295082,1.7962094638127282
Group673,Saving Private Ryan (1998),high,,,,,
Group673,,,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.007323270064265431,0.14175506268081003,2.139435618941278
Group674,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,,,,,
Group674,,,Saving Private Ryan (1998),high,0.007323270064265431,0.1105263157894737,2.1394356189412784
Group675,Saving Private Ryan (1998),high,,,,,
Group675,,,"Silence of the Lambs, The (1991)",high,0.0075723608827778606,0.14657666345226616,1.6373029301487694
Group676,"Silence of the Lambs, The (1991)",high,,,,,
Group676,,,Saving Private Ryan (1998),high,0.0075723608827778606,0.08458542014468558,1.6373029301487692
Group677,Forrest Gump (1994),high,,,,,
Group677,,,Saving Private Ryan (1998),high,0.007074179245753001,0.0753315649867374,1.4581779209052845
Group678,Saving Private Ryan (1998),high,,,,,
Group678,,,Forrest Gump (1994),high,0.007074179245753001,0.1369334619093539,1.4581779209052843
Group679,Pulp Fiction (1994),high,,,,,
Group679,,,Saving Private Ryan (1998),high,0.007921088028695263,0.08315899581589958,1.6096919219021721
Group680,Saving Private Ryan (1998),high,,,,,
Group680,,,Pulp Fiction (1994),high,0.007921088028695263,0.15332690453230474,1.6096919219021721
Group681,Star Wars: Episode VI - Return of the Jedi (1983),low,,,,,
Group681,,,Star Wars: Episode IV - A New Hope (1977),low,0.009764360085687242,0.48635235732009924,19.525101736972704
Group682,Star Wars: Episode IV - A New Hope (1977),low,,,,,
Group682,,,Star Wars: Episode VI - Return of the Jedi (1983),low,0.009764360085687242,0.39199999999999996,19.5251017369727
Group683,Star Wars: Episode V - The Empire Strikes Back (1980),low,,,,,
Group683,,,Star Wars: Episode IV - A New Hope (1977),low,0.010860359687141932,0.6038781163434903,24.24329085872576
Group684,Star Wars: Episode IV - A New Hope (1977),low,,,,,
Group684,,,Star Wars: Episode V - The Empire Strikes Back (1980),low,0.010860359687141932,0.436,24.24329085872576
Group685,Star Wars: Episode VI - Return of the Jedi (1983),low,,,,,
Group685,,,Star Wars: Episode V - The Empire Strikes Back (1980),low,0.009266178448662381,0.46153846153846145,25.663328361389297
Group686,Star Wars: Episode V - The Empire Strikes Back (1980),low,,,,,
Group686,,,Star Wars: Episode VI - Return of the Jedi (1983),low,0.009266178448662381,0.5152354570637119,25.6633283613893
Group687,Star Wars: Episode VI - Return of the Jedi (1983),low,,,,,
Group687,Star Wars: Episode V - The Empire Strikes Back (1980),low,,,,,
Group687,,,Star Wars: Episode IV - A New Hope (1977),low,0.007173815573157973,0.7741935483870969,31.08077419354839
Group688,Star Wars: Episode VI - Return of the Jedi (1983),low,,,,,
Group688,Star Wars: Episode IV - A New Hope (1977),low,,,,,
Group688,,,Star Wars: Episode V - The Empire Strikes Back (1980),low,0.007173815573157973,0.7346938775510204,40.85182882017073
Group689,Star Wars: Episode V - The Empire Strikes Back (1980),low,,,,,
Group689,Star Wars: Episode IV - A New Hope (1977),low,,,,,
Group689,,,Star Wars: Episode VI - Return of the Jedi (1983),low,0.007173815573157973,0.6605504587155964,32.90131354292349
Group690,Star Wars: Episode VI - Return of the Jedi (1983),low,,,,,
Group690,,,Star Wars: Episode V - The Empire Strikes Back (1980),low,0.007173815573157973,0.3573200992555831,32.90131354292348
Group690,,,Star Wars: Episode IV - A New Hope (1977),low,0.007173815573157973,0.3573200992555831,32.90131354292348
Group691,Star Wars: Episode V - The Empire Strikes Back (1980),low,,,,,
Group691,,,Star Wars: Episode VI - Return of the Jedi (1983),low,0.007173815573157973,0.39889196675900274,40.851828820170724
Group691,,,Star Wars: Episode IV - A New Hope (1977),low,0.007173815573157973,0.39889196675900274,40.851828820170724
Group692,Star Wars: Episode IV - A New Hope (1977),low,,,,,
Group692,,,Star Wars: Episode VI - Return of the Jedi (1983),low,0.007173815573157973,0.288,31.080774193548386
Group692,,,Star Wars: Episode V - The Empire Strikes Back (1980),low,0.007173815573157973,0.288,31.080774193548386
Group693,"Lord of the Rings: The Return of the King, The (2003)",low,,,,,
Group693,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,0.016689084840332786,0.7204301075268817,27.75660949786391
Group694,"Lord of the Rings: The Fellowship of the Ring, The (2001)",low,,,,,
Group694,,,"Lord of the Rings: The Return of the King, The (2003)",low,0.016689084840332786,0.6429942418426104,27.756609497863913
Group695,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,,,,,
Group695,,,Pirates of the Caribbean: The Curse of the Black Pearl (2003),high,0.007373088227967917,0.10678210678210678,2.7728812799964158
Group696,Pirates of the Caribbean: The Curse of the Black Pearl (2003),high,,,,,
Group696,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.007373088227967917,0.19146183699870634,2.7728812799964158
Group697,Ace Ventura: When Nature Calls (1995),low,,,,,
Group697,,,"Cable Guy, The (1996)",low,0.007522542719075375,0.15712799167533817,5.808527029280042
Group698,"Cable Guy, The (1996)",low,,,,,
